zipcode	count	mean	median
15431	142	107000.72183098592	88500.0
15430	142	73669.01408450704	77000.0
15428	142	143108.6690140845	164000.0
15425	142	100654.27112676056	97000.0
15423	142	159269.28169014084	130500.0
15419	142	85308.48239436619	80450.0
15417	142	82748.73943661971	80500.0
15314	142	102380.75704225352	95000.0
15313	142	122134.47183098592	124300.0
15312	142	140987.1338028169	133500.0
15207	142	111311.7852112676	105250.0
15216	142	157000.23591549296	147600.0
15215	142	256635.50352112675	246375.0
15214	142	127452.57746478873	119475.0
15213	142	193024.29929577466	194625.0
15212	142	134084.77464788733	128350.0
15211	142	177919.46126760563	164950.0
15210	142	67990.70070422535	60350.0
15209	142	168522.02464788733	160625.0
15208	142	329550.2042253521	325000.0
15206	142	243637.9894366197	240000.0
15218	142	158496.2605633803	151175.0
15205	142	144768.2323943662	133000.0
15204	142	76365.70774647887	65000.0
15203	142	208077.9084507042	205000.0
15202	142	150871.22887323942	139900.0
15201	142	231591.12676056338	238800.0
15148	142	40076.75	36625.0
15147	142	110910.39084507042	100475.0
15146	142	156369.04225352113	143100.0
15145	142	60272.56690140845	55750.0
15217	142	325545.6161971831	324750.0
15219	142	128731.8485915493	126500.0
15311	142	254097.90492957746	207500.0
15233	142	218476.54929577466	218006.25
15301	142	170994.95774647887	169950.0
15243	142	224435.3204225352	217700.0
15241	142	319708.6232394366	305750.0
15239	142	172858.47535211267	162475.0
15238	142	385959.4647887324	375225.0
15237	142	234052.59507042254	230000.0
15236	142	173239.088028169	163575.0
15235	142	108004.07394366198	95137.0
15234	142	151459.3661971831	141700.0
15232	142	399163.7676056338	378250.0
15220	142	161642.3028169014	154500.0
15229	142	166750.00704225354	153200.0
15228	142	273644.426056338	263725.0
15227	142	132191.00352112675	124000.0
15226	142	134135.72887323942	127700.0
15225	142	118495.48239436619	119000.0
15224	142	199999.03873239437	182750.0
15223	142	128379.36971830986	118950.0
15222	142	395873.5176056338	385500.0
15221	142	119233.1338028169	111750.0
10065	142	1439119.3274647887	1400000.0
10044	142	845686.8697183098	813750.0
10040	142	469894.80633802817	486720.0
3833	142	374842.4330985916	350000.0
3871	142	1518143.8908450704	1174416.75
3870	142	758265.1267605633	703500.0
3869	142	267058.65845070424	259683.25
3868	142	227078.96478873238	209900.0
3867	142	207343.71830985916	200000.0
3865	142	289494.8028169014	269916.5
3862	142	589484.1971830986	575000.0
3861	142	358585.5070422535	341766.5
3858	142	349130.29225352115	315000.0
3857	142	321494.49647887325	302500.0
3856	142	486362.04929577466	449466.5
3855	142	262024.55985915492	233750.0
3854	142	1453664.6725352113	1115016.5
3852	142	200267.37676056338	185000.0
3851	142	228776.02464788733	199950.0
3848	142	323804.5669014084	305000.0
3844	142	564278.5281690141	499750.0
3842	142	374491.7042253521	354500.0
3841	142	375667.5211267606	352883.25
3840	142	511707.176056338	494883.25
3839	142	222793.37323943662	209375.0
3873	142	338993.1478873239	299250.0
3874	142	385683.49647887325	362500.0
3878	142	229010.13732394367	219966.5
7010	142	470454.42957746476	450000.0
7021	142	933831.7007042253	857499.75
7020	142	556299.0457746478	537500.0
7018	142	197022.13732394367	145000.0
7017	142	206811.4366197183	157498.5
7016	142	502644.95070422534	474325.0
7014	142	345631.338028169	330000.0
7013	142	373342.95774647885	337000.0
7012	142	381427.0985915493	350000.0
7011	142	336903.6021126761	322527.5
7009	142	489716.66549295775	461500.0
3884	142	311305.426056338	284733.25
7008	142	288383.4647887324	257538.0
7006	142	525871.2887323943	498350.0
7005	142	469951.63028169016	460000.0
7004	142	501474.5070422535	465000.0
7003	142	360940.98943661974	315500.0
7002	142	370353.27464788733	351000.0
7001	142	282845.07042253524	265000.0
3887	142	211725.86971830987	194225.0
3885	142	448454.6091549296	422000.0
3835	142	197097.39084507042	181758.25
3827	142	419828.0176056338	376233.25
7423	142	921963.3133802817	910000.0
3826	142	343443.74647887325	313750.0
2576	142	296579.20774647885	273950.0
2571	142	269737.676056338	257750.0
2538	142	267062.32042253524	249700.0
2494	142	888714.6584507042	857875.0
2493	142	1557355.778169014	1475000.0
2492	142	1048508.2746478873	981875.0
2482	142	1156202.338028169	1150000.0
2481	142	1501679.1584507043	1453125.0
2478	142	926829.3133802817	923750.0
2476	142	714036.5457746478	704839.0
2474	142	713143.6373239437	710500.0
2472	142	596419.4612676057	620000.0
2468	142	1474548.7147887324	1363843.75
2467	142	933762.2007042253	922500.0
2466	142	907264.4683098592	906250.0
2465	142	962441.1690140845	929250.0
2464	142	706098.4154929577	699700.0
2462	142	999053.9084507042	924250.0
2461	142	993466.5492957747	956500.0
2460	142	965766.0563380282	930750.0
2459	142	1270663.795774648	1248950.0
2738	142	501690.4718309859	459500.0
2739	142	471017.15845070424	432005.0
2762	142	375035.61267605633	361250.0
3087	142	487900.3908450704	454383.25
3825	142	319079.5950704225	298700.0
3824	142	399268.8908450704	362500.0
3823	142	406055.8556338028	376475.0
3820	142	306794.073943662	289966.5
3819	142	337862.02464788733	313500.0
3811	142	382625.9859154929	360703.5
3801	142	487631.1091549296	468383.25
3290	142	356343.3661971831	327966.5
3261	142	270231.8028169014	251000.0
3079	142	359851.21126760566	342975.0
2770	142	442550.59154929576	409700.0
3077	142	279749.0457746479	259000.0
3053	142	349944.176056338	305000.0
3044	142	312642.3309859155	282750.0
3042	142	322467.5070422535	294500.0
3038	142	274558.3591549296	255000.0
3037	142	343412.63732394367	324949.75
3036	142	391178.40845070424	370637.5
3034	142	332508.3908450704	302750.0
3032	142	419776.55633802817	395000.0
7022	142	439067.07746478874	405075.0
7023	142	484786.4718309859	460000.0
7024	142	322547.0950704225	305000.0
7026	142	368721.73943661974	330000.0
7114	142	300454.29225352115	261250.0
7112	142	249590.35563380283	190000.0
7111	142	179402.25	118500.0
7110	142	406938.02464788733	379500.0
7109	142	298362.32746478874	270000.0
7108	142	230283.46478873238	178750.0
7107	142	242148.88028169013	200000.0
7106	142	226727.95422535212	160000.0
7105	142	338296.82042253524	305000.0
7104	142	293472.0140845071	249504.5
7103	142	215177.79929577466	157306.25
7102	142	243389.19014084508	253000.0
7095	142	266991.5211267606	248250.0
7094	142	421213.74647887325	399225.0
7093	142	362884.426056338	348500.0
7092	142	655531.764084507	615000.0
7090	142	799098.8415492958	770000.0
7088	142	262186.1443661972	222595.0
7087	142	350713.5985915493	349000.0
7086	142	702589.2992957747	684000.0
7083	142	345081.38732394367	310000.0
7201	142	319902.2711267606	262250.0
7202	142	293680.25352112675	259500.0
7203	142	242376.32746478874	210000.0
7403	142	325235.76056338026	310000.0
7421	142	251475.37323943662	217000.0
7420	142	295049.5669014084	267625.0
7419	142	236681.6971830986	230000.0
7418	142	285402.5457746479	282000.0
7417	142	1135401.9647887324	1175000.0
7416	142	179830.43309859154	149900.0
7410	142	432852.9049295775	410500.0
7407	142	382064.4366197183	345000.0
7405	142	439656.78169014084	413500.0
7401	142	691338.2218309859	655000.0
7204	142	316395.36971830984	268000.0
7310	142	734070.8732394367	700000.0
7307	142	499114.9049295775	507500.0
7306	142	398345.90845070424	373000.0
7305	142	331422.7288732394	326500.0
7304	142	342234.7570422535	325750.0
7302	142	723168.7957746478	735000.0
7208	142	304864.0950704225	279049.5
7206	142	300148.2359154929	252500.0
7205	142	264439.46126760566	235000.0
7082	142	571586.7957746478	530000.0
7081	142	441381.9542253521	425750.0
7080	142	333069.838028169	308750.0
7039	142	649042.5387323943	598250.0
7050	142	201844.47183098592	167250.0
7047	142	358811.9788732394	335000.0
7046	142	775286.7816901408	748750.0
7045	142	595894.9471830986	621750.0
7044	142	464440.3521126761	450000.0
7043	142	823251.1936619718	752400.0
7042	142	606632.5704225352	536501.0
7041	142	803871.6126760563	765000.0
7040	142	612826.4894366197	600000.0
7036	142	308753.4330985916	266725.0
7054	142	476924.30633802817	445500.0
7035	142	329576.088028169	305000.0
7034	142	308151.40845070424	289000.0
7033	142	378345.51056338026	343000.0
7032	142	350199.7359154929	324250.0
7031	142	384586.9718309859	355475.0
7030	142	723608.0035211268	724500.0
7029	142	413262.1478873239	386500.0
7028	142	708052.5915492958	705000.0
7027	142	404682.15845070424	382925.0
7052	142	407271.1267605634	379475.0
7055	142	274392.1408450704	242500.0
7079	142	663412.323943662	630000.0
7069	142	699974.1725352113	680000.0
7078	142	1485997.4084507043	1390000.0
7077	142	294988.21126760566	263375.0
7076	142	519889.78873239434	496875.0
7075	142	430350.0598591549	413500.0
7074	142	341100.88028169016	357500.0
7073	142	381255.9859154929	368125.0
7072	142	415770.42253521126	390750.0
7071	142	396083.99647887325	364750.0
7070	142	457339.4366197183	447250.0
7068	142	552220.7077464788	522500.0
7057	142	383999.823943662	354250.0
7067	142	377716.03169014084	355000.0
7066	142	452499.4859154929	427375.0
7065	142	281232.0950704225	254250.0
7064	142	309718.36971830984	283000.0
7063	142	257534.03873239437	212250.0
7062	142	244286.25704225354	211248.75
7060	142	256092.31690140846	228722.0
7059	142	796732.3204225352	789000.0
7058	142	578375.985915493	557500.0
2458	142	903957.5704225352	901750.0
2453	142	545646.7253521127	570000.0
2452	142	568989.8028169014	563250.0
2038	142	424892.0950704225	395000.0
1923	142	443835.0950704225	420000.0
1922	142	550470.8732394367	534975.0
1921	142	690060.6232394367	640000.0
1915	142	446979.1021126761	430750.0
1913	142	355965.1866197183	315000.0
1908	142	640129.4154929577	565000.0
1907	142	500375.71830985916	471500.0
1906	142	428205.0070422535	425000.0
1905	142	349104.823943662	339225.0
1904	142	377233.0352112676	359250.0
1902	142	335954.9647887324	323000.0
1901	142	231298.94366197183	233500.0
1890	142	971387.3556338028	943000.0
1887	142	505856.70774647885	492723.75
1886	142	523709.6901408451	494125.0
1880	142	514588.78873239434	500000.0
1879	142	375545.41549295775	350000.0
1876	142	413718.92957746476	391225.0
1867	142	557995.0985915493	543000.0
1863	142	314107.6830985916	293000.0
1862	142	443350.5985915493	429450.0
1929	142	599028.9507042253	526000.0
1930	142	430833.9788732394	398750.0
1938	142	516227.3556338028	466000.0
1982	142	586221.3028169014	573725.0
2032	142	510920.2218309859	488625.0
2030	142	1200966.4788732394	1143750.0
2026	142	492238.90845070424	471500.0
2025	142	947195.323943662	880875.0
2021	142	489480.4049295775	451250.0
2019	142	329113.3521126761	317175.0
1985	142	606204.5316901408	580375.0
1984	142	672909.7570422535	621250.0
1983	142	629177.1936619718	613000.0
1970	142	378451.74647887325	360250.0
1940	142	669242.4471830986	640000.0
1969	142	536393.573943662	483750.0
1966	142	532833.2746478873	502000.0
1960	142	419792.5669014084	399500.0
1952	142	379115.9859154929	361725.0
1951	142	614070.2007042253	560625.0
1950	142	549279.9366197183	517500.0
1949	142	563188.676056338	519250.0
1945	142	637382.5563380282	618750.0
1944	142	851661.5985915493	783500.0
1860	142	405449.3661971831	390155.0
1854	142	285077.92957746476	255000.0
1852	142	276717.2218309859	263975.0
1720	142	578254.3873239437	550000.0
1754	142	371167.83450704225	353750.0
1752	142	359233.92957746476	345425.0
1749	142	374661.61971830984	349225.0
1748	142	615372.7429577465	599499.75
1746	142	492643.2288732394	466000.0
1742	142	990554.2429577465	919500.0
1741	142	918143.8274647887	870000.0
1730	142	699680.764084507	691500.0
1721	142	415778.5528169014	409000.0
1719	142	445689.46830985916	454437.5
1770	142	831247.0246478873	780000.0
1718	142	313356.2147887324	306000.0
1702	142	365304.6408450704	351000.0
1701	142	452291.26056338026	437000.0
1474	142	289529.99647887325	269000.0
1469	142	305288.1830985916	277450.0
1464	142	345402.29929577466	339500.0
1463	142	361715.78169014084	346250.0
1460	142	522448.36267605633	508650.0
1450	142	507378.9330985916	480200.0
1760	142	574178.5387323943	546875.0
1773	142	1014179.8415492958	1003000.0
1851	142	306061.5	289975.0
1832	142	301078.82042253524	266500.0
1850	142	263988.46830985916	261000.0
1845	142	475632.57042253524	449950.0
1844	142	356831.25352112675	344475.0
1843	142	314643.36267605633	284750.0
1841	142	314924.3450704225	294025.0
1840	142	251473.41549295775	244812.5
1835	142	324670.42253521126	307225.0
1834	142	418534.53169014084	395500.0
1833	142	477142.2359154929	440000.0
1830	142	319568.073943662	298255.75
1775	142	529263.809859155	491250.0
1827	142	554032.6690140845	520750.0
1826	142	329271.41549295775	318400.0
1824	142	437527.6267605634	417250.0
1821	142	439670.5211267606	422500.0
1810	142	613651.6302816902	579450.0
1803	142	564406.323943662	564000.0
1801	142	478284.1830985916	466875.0
1778	142	745464.7183098592	726857.5
1776	142	776361.9471830986	730353.0
2035	142	448193.838028169	430000.0
2043	142	816647.3063380282	764250.0
2451	142	534591.4718309859	524500.0
2045	142	396466.4542253521	370000.0
2302	142	287113.8450704225	275000.0
2301	142	306301.3556338028	297200.0
2215	142	582562.0985915493	560750.0
2210	142	1225379.61971831	1185000.0
2199	142	3249247.323943662	2725000.0
2191	142	371801.82746478874	354175.0
2190	142	393649.8133802817	398475.0
2189	142	354382.11267605633	334950.0
2188	142	387318.3133802817	366000.0
2186	142	672497.7957746478	656500.0
2184	142	457753.49647887325	444000.0
2180	142	485798.0669014084	479500.0
2176	142	575102.8309859155	580000.0
2171	142	471679.8556338028	467000.0
2170	142	512554.5070422535	510000.0
2169	142	424722.82746478874	417500.0
2155	142	572741.4366197183	590000.0
2152	142	438781.0281690141	437625.0
2151	142	420405.4859154929	417500.0
2150	142	380136.32746478874	390000.0
2149	142	453809.323943662	463750.0
2322	142	352552.6408450704	340000.0
2324	142	376188.4788732394	354975.0
2330	142	349729.42253521126	326875.0
2364	142	434862.51056338026	414950.0
2446	142	849168.2077464788	858750.0
2445	142	907949.7887323943	935000.0
2421	142	1136807.073943662	1074950.0
2420	142	1061136.823943662	1017750.0
2382	142	334035.6478873239	323000.0
2379	142	369898.47535211267	352600.0
2370	142	327728.6408450704	327750.0
2368	142	350350.176056338	349000.0
2367	142	424493.2957746479	417000.0
2360	142	389963.9366197183	360000.0
2332	142	665410.2887323943	619000.0
2359	142	399472.4859154929	380000.0
2351	142	358777.3767605634	340000.0
2347	142	380873.2288732394	369000.0
2346	142	330323.6056338028	305000.0
2343	142	337380.9049295775	324750.0
2341	142	372069.0669014084	356500.0
2339	142	529183.0985915493	490500.0
2338	142	323951.00352112675	305000.0
2333	142	346588.9859154929	334375.0
2148	142	452575.82042253524	466000.0
2145	142	631977.7077464788	685750.0
2144	142	851468.4014084507	882875.0
2072	142	359934.0633802817	347000.0
2114	142	691875.338028169	693499.75
2113	142	595796.8309859155	597000.0
2111	142	983516.911971831	949000.0
2110	142	1263294.0845070423	1191250.0
2109	142	863294.1830985915	850000.0
2108	142	1523197.0	1462500.0
2093	142	491411.6232394366	470000.0
2090	142	779158.6338028169	714750.0
2081	142	481694.323943662	481125.0
2071	142	595039.0281690141	595000.0
2116	142	1163417.9366197183	1160062.5
2067	142	543719.2253521127	512750.0
2066	142	615097.2253521127	562875.0
2062	142	460316.72535211267	433700.0
2061	142	661082.2570422535	639950.0
2056	142	549629.9577464788	531000.0
2054	142	445000.63028169016	415000.0
2053	142	443074.73943661974	413750.0
2052	142	693145.6654929577	665250.0
2050	142	475937.7676056338	439375.0
2115	142	789903.5915492958	796250.0
2118	142	904503.4471830986	910125.0
2143	142	731310.7323943662	768750.0
2131	142	499672.86971830984	505000.0
2142	142	1255711.0915492957	1162500.0
2141	142	724823.1338028169	754249.75
2140	142	831903.0704225352	822625.0
2139	142	837140.147887324	842562.5
2138	142	947539.0528169014	923875.0
2136	142	437213.9542253521	430000.0
2135	142	474969.4190140845	486166.5
2134	142	480909.76056338026	501000.0
2132	142	555459.3204225352	553000.0
2130	142	596874.4929577465	602500.0
2119	142	470788.0809859155	481000.0
2129	142	725574.6091549295	732500.0
2128	142	507024.03873239434	540000.0
2127	142	680110.9154929577	738500.0
2126	142	441089.1901408451	437000.0
2125	142	521482.4823943662	551762.5
2124	142	498616.1971830986	512661.25
2122	142	483739.78873239434	500000.0
2121	142	497114.0809859155	490000.0
2120	142	761861.9084507042	667500.0
